folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
76,KNN,0.7395833333333334,0.7637614678899083,0.69375,0.7854166666666667,0.7270742358078602,0.7194656487863105,0.48119260881021814,0.8231206597222221,754,206,294,666,70.41933369636536,0.6645833333333333,0.6680851063829787,0.6541666666666667,0.675,0.6610526315789474,0.6612244895260309,0.32923812366667626,0.7277083333333334,162,78,83,157,0.13151288032531738
77,KNN,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,70.94789624214172,0.6208333333333333,0.6098484848484849,0.6708333333333333,0.5708333333333333,0.6388888888888888,0.6342592589656207,0.24288413868764291,0.6208333333333333,137,103,79,161,0.12425398826599121
78,KNN,0.7171875,0.8017366136034733,0.5770833333333333,0.8572916666666667,0.6711084191399151,0.6696501219959601,0.45250261137331776,0.8167762586805557,823,137,406,554,71.91222953796387,0.6166666666666667,0.5903225806451613,0.7625,0.4708333333333333,0.6654545454545454,0.6647058819619377,0.24393983144665798,0.6623350694444443,113,127,57,183,0.12882685661315918
79,KNN,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,72.1208233833313,0.5645833333333333,0.5612648221343873,0.5916666666666667,0.5375,0.5760649087221096,0.5682819380756468,0.1293565739579254,0.5645833333333334,129,111,98,142,0.1209721565246582
80,KNN,0.8479166666666667,0.8702882483370288,0.8177083333333334,0.878125,0.8431793770139635,0.8280943024726823,0.6971067768486834,0.9188845486111111,843,117,175,785,68.61950373649597,0.6145833333333334,0.6070038910505836,0.65,0.5791666666666667,0.6277665995975855,0.6233183853707093,0.22974374509570833,0.65609375,139,101,84,156,0.12728667259216309
81,KNN,0.8166666666666667,0.8377777777777777,0.7854166666666667,0.8479166666666667,0.8107526881720429,0.7980392156080354,0.6345739482996181,0.8919227430555555,814,146,206,754,69.16121482849121,0.5895833333333333,0.5892116182572614,0.5916666666666667,0.5875,0.5904365904365905,0.5899581587489715,0.17916822195312151,0.6338975694444444,141,99,98,142,0.14986467361450195
82,KNN,0.81875,0.8318872017353579,0.7989583333333333,0.8385416666666666,0.8150903294367694,0.8066132263720829,0.6380000180015813,0.8900553385416666,805,155,193,767,79.34365177154541,0.5354166666666667,0.5300353356890459,0.625,0.44583333333333336,0.5736137667304015,0.5431472078461181,0.07199835775861045,0.5568142361111112,107,133,90,150,0.5866432189941406
83,KNN,0.7432291666666667,0.7743830787309048,0.6864583333333333,0.8,0.7277747101049143,0.7184284377251235,0.48962462047507876,0.8256011284722222,768,192,301,659,83.37642812728882,0.6041666666666666,0.6146788990825688,0.5583333333333333,0.65,0.5851528384279476,0.5954198471009847,0.2092141777435731,0.6546701388888889,156,84,106,134,0.1359539031982422
84,KNN,0.7385416666666667,0.782716049382716,0.6604166666666667,0.8166666666666667,0.7163841807909603,0.7063063062426751,0.48301595783849394,0.8107215711805557,784,176,326,634,83.63603687286377,0.6333333333333333,0.6481481481481481,0.5833333333333334,0.6833333333333333,0.6140350877192983,0.6212121209768136,0.26801008406912324,0.6874479166666666,164,76,100,140,0.13939547538757324
85,KNN,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,89.53547024726868,0.5520833333333334,0.5379939209726444,0.7375,0.36666666666666664,0.6221441124780317,0.5827814565676944,0.1121640251327858,0.5520833333333334,88,152,63,177,1.0094175338745117
86,KNN,0.7510416666666667,0.8073979591836735,0.659375,0.8427083333333333,0.7259174311926605,0.7121478872612546,0.5107399636155691,0.827421875,809,151,327,633,80.20452570915222,0.6791666666666667,0.6919642857142857,0.6458333333333334,0.7125,0.6681034482758621,0.6679687497390746,0.35913229381982026,0.7255468750000001,171,69,85,155,0.13573598861694336
87,KNN,0.7,0.7123893805309734,0.6708333333333333,0.7291666666666666,0.6909871244635193,0.6889763778849433,0.4006822973298068,0.7780951605902778,700,260,316,644,90.38079905509949,0.6,0.6008403361344538,0.5958333333333333,0.6041666666666666,0.598326359832636,0.5991735534714159,0.2000069448061552,0.64046875,145,95,97,143,0.6176714897155762
88,KNN,0.69375,0.7384615384615385,0.6,0.7875,0.6620689655172414,0.6631578946786704,0.3944965530449822,0.7660221354166667,756,204,384,576,96.03460097312927,0.5708333333333333,0.5772727272727273,0.5291666666666667,0.6125,0.5521739130434783,0.5653846151671598,0.14216114170120542,0.6140017361111111,147,93,113,127,0.5854513645172119
89,KNN,0.7583333333333333,0.8406593406593407,0.6375,0.8791666666666667,0.7251184834123223,0.7080536912157672,0.5324488080239853,0.844850802951389,844,116,348,612,94.74784302711487,0.58125,0.5665529010238908,0.6916666666666667,0.4708333333333333,0.6228893058161351,0.6042780745431668,0.16661342557596506,0.6247743055555556,113,127,74,166,0.17450976371765137
90,KNN,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,101.77675318717957,0.5729166666666666,0.5726141078838174,0.575,0.5708333333333333,0.5738045738045737,0.573221757082334,0.14583459926416867,0.5729166666666666,137,103,102,138,0.12064886093139648
91,KNN,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,101.42949032783508,0.5979166666666667,0.6044444444444445,0.5666666666666667,0.6291666666666667,0.5849462365591397,0.5921568625128797,0.19621694454001348,0.5979166666666667,151,89,104,136,0.1326613426208496
92,KNN,0.7994791666666666,0.8197997775305895,0.7677083333333333,0.83125,0.7928994082840236,0.781586679649208,0.6001711673576967,0.8831716579861111,798,162,223,737,99.97183990478516,0.5916666666666667,0.5887096774193549,0.6083333333333333,0.575,0.5983606557377049,0.5948275859505053,0.18343527014039426,0.6388975694444445,138,102,94,146,0.18809819221496582
93,KNN,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,102.84911060333252,0.6020833333333333,0.5976095617529881,0.625,0.5791666666666667,0.6109979633401222,0.606986899298259,0.2043814510143863,0.6020833333333333,139,101,90,150,0.2116992473602295
94,KNN,0.8088541666666667,0.8327721661054994,0.7729166666666667,0.8447916666666667,0.8017287952458131,0.7881438288835623,0.6193100874780048,0.8866531032986111,811,149,218,742,109.14711880683899,0.5125,0.5096153846153846,0.6625,0.3625,0.576086956521739,0.5178571425488946,0.026207120918047958,0.5201475694444444,87,153,81,159,0.18995165824890137
95,KNN,0.721875,0.8150887573964497,0.5739583333333333,0.8697916666666666,0.6735941320293399,0.6712218648978117,0.46454315048983535,0.8164979383680555,835,125,409,551,120.43385481834412,0.5895833333333333,0.6214689265536724,0.4583333333333333,0.7208333333333333,0.5275779376498801,0.5709570955211363,0.18567802505636224,0.6502864583333333,173,67,130,110,0.1831817626953125
96,KNN,0.8104166666666667,0.8378684807256236,0.7697916666666667,0.8510416666666667,0.8023887079261672,0.7870905586910317,0.6228927706153897,0.8891487630208332,817,143,221,739,117.60672879219055,0.6270833333333333,0.6244897959183674,0.6375,0.6166666666666667,0.6309278350515464,0.6297872337745586,0.2542218423249019,0.6669184027777777,148,92,87,153,1.3627259731292725
97,KNN,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,118.05658912658691,0.5479166666666667,0.548936170212766,0.5375,0.5583333333333333,0.5431578947368421,0.5469387752869638,0.09585413727004499,0.5479166666666667,134,106,111,129,0.39910364151000977
98,KNN,0.7984375,0.8124318429661941,0.7760416666666666,0.8208333333333333,0.7938199254128928,0.7856430707093078,0.5974746556522862,0.879324001736111,788,172,215,745,112.9333004951477,0.5645833333333333,0.5462686567164179,0.7625,0.36666666666666664,0.6365217391304347,0.6068965513055886,0.14065503696480902,0.6346093750000001,88,152,57,183,0.16751551628112793
99,KNN,0.846875,0.8627450980392157,0.825,0.86875,0.8434504792332269,0.83233532925825,0.6944148950701193,0.9158040364583333,834,126,168,792,135.9219253063202,0.6145833333333334,0.6086956521739131,0.6416666666666667,0.5875,0.6247464503042598,0.6211453741757069,0.2295035989576096,0.646484375,141,99,86,154,0.5488858222961426
100,KNN,0.75,0.8380281690140845,0.6197916666666666,0.8802083333333334,0.7125748502994012,0.6983471073803018,0.5178683599391359,0.8474896918402778,845,115,365,595,120.57716488838196,0.6083333333333333,0.6460674157303371,0.4791666666666667,0.7375,0.5502392344497608,0.5860927150377176,0.22427965067847874,0.6758854166666666,177,63,125,115,0.5180251598358154
